w_R,w_P,w_U,a,b,N,R,P,U,G
0.42,0.52,0.06,0.23,4.5,6.0,0.7341025868602972,0.0991426184813296,0.7902987423159424,0.43772814566067897
0.42,0.54,0.04,0.227192366270697,4.5,6.0,0.7342174474552269,0.0984965893243894,0.7902154498725347,0.4413492599911664
0.42,0.56,0.02,0.2245,4.5,6.0,0.7343531163530385,0.0979020536220266,0.7901958237992457,0.4456267717197164
0.42,0.58,0.0,0.222,4.5,6.0,0.734500828925294,0.0973712365829637,0.7902285963628813,0.4502842306216899
0.44,0.0,0.56,0.2425,3.0825,4.0,0.7313355912405867,0.1292259854224137,0.782196708423218,0.3671202874165361
0.44,0.02,0.54,0.2395,3.07875,4.0,0.7312832755802426,0.1289242494600696,0.782499721721472,0.36539507553061834
0.44,0.04,0.52,0.2405,3.07125,4.0,0.7312072806736291,0.1294788246634313,0.7828616989981532,0.36288757773598607
0.44,0.06,0.5,0.2415,3.06375,4.0,0.7311356022837155,0.1300396389852197,0.7832362110789695,0.36052275002396467
0.44,0.08,0.48,0.242,3.05625,4.0,0.7310649505138456,0.130521746839438,0.7836398971813421,0.35825637357834655
0.44,0.1,0.46,0.242,3.04875,4.0,0.7309937076500774,0.1309225440463112,0.7840706365369497,0.35584153365020177
0.44,0.12,0.44,0.2415,3.04125,4.0,0.7309226487941112,0.1312420508928072,0.7845323633055408,0.3534972484489509
0.44,0.14,0.42,0.2405,3.03375,4.0,0.7308549313949609,0.1314829148532365,0.7850350290599115,0.3512633804644458
0.44,0.16,0.4,0.243,3.0225,4.0,0.7307674863474349,0.1325185496397615,0.7856139598532675,0.3483781730069344
0.44,0.18,0.38,0.2335,3.0375,4.0,0.7309629888152618,0.1302151737468951,0.7853675005610393,0.3548388422960565
0.44,0.2,0.36,0.2305,3.08625,4.0,0.7314843402620287,0.1272249046158194,0.782809934968997,0.37228503435558963
0.44,0.22,0.34,0.229,3.13125,4.0,0.7320127377078278,0.1247505139100346,0.7806408023582954,0.38970963029292927
0.44,0.24,0.32,0.2265,3.16875,4.0,0.7325424496837278,0.1226156237585357,0.7792004110559697,0.4070199327975786
0.44,0.26,0.3,0.225,3.2025,4.0,0.7330338782806713,0.1208503418704885,0.7779915031952394,0.42368039315873485
0.44,0.28,0.28,0.224,3.23625,4.0,0.7335384524311421,0.1191980285662052,0.7768803783484125,0.4399302903139325
0.44,0.3,0.26,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.45274992155493415
0.44,0.32,0.24,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4527493461065885
0.44,0.34,0.22,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4527487706582428
0.44,0.36,0.2,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4527481952098972
0.44,0.38,0.18,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.45274761976155153
0.44,0.4,0.16,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.45274704431320584
0.44,0.42,0.14,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4527464688648602
0.44,0.44,0.12,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4527458934165145
0.44,0.46,0.1,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.45274531796816886
0.44,0.48,0.08,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.45274474251982316
0.44,0.5,0.06,0.237,4.5,6.0,0.7339398196480904,0.1008744405599807,0.7908007393103307,0.4531929278583856
0.44,0.52,0.04,0.2335,4.5,6.0,0.7339986739862003,0.0999864305975221,0.7904958706074198,0.4551354321520797
0.44,0.54,0.02,0.2305,4.5,6.0,0.7340850433380074,0.0992605180933696,0.7903204777259576,0.45798745524518064
0.44,0.56,0.0,0.228,4.5,6.0,0.7341815882005137,0.098679664527333,0.790232738808864,0.46117596313478293
0.46,0.0,0.54,0.24,3.07125,4.0,0.7312066204681043,0.1293973174027031,0.7828836772781238,0.37935135585045165
0.46,0.02,0.52,0.2405,3.06375,4.0,0.7311323999811511,0.1298740229416226,0.7832767350791756,0.37679105284563513
0.46,0.04,0.5,0.2415,3.05625,4.0,0.7310624026642347,0.1304376282544458,0.7836584323108261,0.3743765956000475
0.46,0.06,0.48,0.2415,3.04875,4.0,0.7309914057371725,0.1308384271458401,0.7840904522105544,0.37192770705743383
0.46,0.08,0.46,0.2415,3.04125,4.0,0.7309226487941112,0.1312420508928072,0.7845323633055408,0.3695561825651156
0.46,0.1,0.44,0.2405,3.03375,4.0,0.7308549313949609,0.1314829148532365,0.7850350290599115,0.36722062789247456
0.46,0.12,0.42,0.2412916771322051,3.025010061629679,4.0,0.7307812245152486,0.1320909955231375,0.7855341373075769,0.3646782129367308
0.46,0.14,0.4,0.242,3.015,4.0,0.7307013560955119,0.1327613074026085,0.7861326022000482,0.36192317889013226
0.46,0.16,0.38,0.2435,3.00375,4.0,0.7306217465696868,0.1336448054821808,0.7867948793784663,0.3591773123388765
0.46,0.18,0.36,0.2335,3.01125,4.0,0.7307583600243308,0.13165555373096,0.7870834450431172,0.3640697081642594
0.46,0.2,0.34,0.231,3.06375,4.0,0.7312536807509199,0.1284683158461047,0.7840414189382444,0.38132938098854935
0.46,0.22,0.32,0.229,3.10875,4.0,0.7317611838161545,0.1258789274254508,0.7817704853376344,0.39873821580923113
0.46,0.24,0.3,0.228,3.15,4.0,0.732263694151703,0.1237033813779593,0.7798672030679062,0.41599364509474707
0.46,0.26,0.28,0.226,3.18375,4.0,0.7327511798994435,0.1218434672858665,0.7786248731320548,0.4330704084940395
0.46,0.28,0.26,0.225,3.2175,4.0,0.733239153723052,0.1201602102989311,0.7774297073943887,0.44958603361844796
0.46,0.3,0.24,0.224,3.2475,4.0,0.7337008009308815,0.1186961587583255,0.7765069113201867,0.4655341399710469
0.46,0.32,0.22,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733237520557714
0.46,0.34,0.2,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.47332317660742573
0.46,0.36,0.18,0.233,4.5,8.0,0.7338491871501052,0.111908313886575,0.8127560445888918,0.4707001754204777
0.46,0.38,0.16,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733220257107344
0.46,0.4,0.14,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.47332145026238875
0.46,0.42,0.12,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.47332087481404306
0.46,0.44,0.1,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733202993656974
0.46,0.46,0.08,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733197239173517
0.46,0.48,0.06,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733191484690061
0.46,0.5,0.04,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4733185730206604
0.46,0.52,0.02,0.2376840621995576,4.5,6.0,0.733933715673166,0.1010532998061546,0.7908732960905794,0.47357671809100205
0.46,0.54,0.0,0.2345,4.5,6.0,0.7339771915821317,0.1002355673438785,0.7905717852116836,0.4751228356785264
0.48,0.0,0.52,0.2405,3.05625,4.0,0.731059687415463,0.1302720158662942,0.7837014935984764,0.3905477124165669
0.48,0.02,0.5,0.2426599222359031,3.047724131099904,4.0,0.7309883534023629,0.1310899563804524,0.7841070166550481,0.3879799567974746
0.48,0.04,0.48,0.2415,3.04125,4.0,0.7309226487941112,0.1312420508928072,0.7845323633055408,0.3856151166812802
0.48,0.06,0.46,0.241,3.03375,4.0,0.7308551561007568,0.1315652786197721,0.7850086532120385,0.3831859173750205
0.48,0.08,0.44,0.2412916771322051,3.025010061629679,4.0,0.7307812245152486,0.1320909955231375,0.7855341373075769,0.38088213614436905
0.48,0.1,0.42,0.2435,3.015,4.0,0.7307096842140443,0.1330189424492742,0.7860676222860566,0.3779498447071585
0.48,0.12,0.4,0.241,3.0075,4.0,0.7306418278171586,0.1330104961259496,0.7866748371194614,0.37550754566992917
0.48,0.14,0.38,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.37350384639761475
0.48,0.16,0.36,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.37350608856341044
0.48,0.18,0.34,0.239,3.0,4.0,0.7305945959507808,0.1331057163986477,0.7873149804203406,0.3738131108590268
0.48,0.2,0.32,0.2325,3.045,4.0,0.7310488404010609,0.1296711754601368,0.7850073080813578,0.3901833127089456
0.48,0.22,0.3,0.23,3.09,4.0,0.7315359138234444,0.1269659042134416,0.7826592869346541,0.4077375617847708
0.48,0.24,0.28,0.2275,3.1275,4.0,0.7320152514072901,0.1247504338089898,0.7809938780419682,0.42513264375812354
0.48,0.26,0.26,0.2265,3.165,4.0,0.7324953961001432,0.1227954651602487,0.7793634941759022,0.44232147142868083
0.48,0.28,0.24,0.226,3.19875,4.0,0.7329495984643899,0.1211407533381237,0.7780258392128256,0.4592249472388326
0.48,0.3,0.22,0.2245,3.22875,4.0,0.733414087087865,0.1195920490771301,0.7770835798741582,0.4754377958201797
0.48,0.32,0.2,0.1805,3.69375,10.0,0.7336658211605146,0.117690752962962,0.8095538057851257,0.4847193492488922
0.48,0.34,0.18,0.2405,4.5,8.0,0.733490471035251,0.1145711754518573,0.8136112426401924,0.47823156090791424
0.48,0.36,0.16,0.236,4.5,8.0,0.7336784019927979,0.1129446853737397,0.8130386317155488,0.48500115375572495
0.48,0.38,0.14,0.2325,4.5,8.0,0.733881104112176,0.1117392275460181,0.8127164137411225,0.49334341516334024
0.48,0.4,0.12,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.49389585621157156
0.48,0.42,0.1,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4938952807632259
0.48,0.44,0.08,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4938947053148802
0.48,0.46,0.06,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4938941298665346
0.48,0.48,0.04,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.4938935544181889
0.48,0.5,0.02,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.49389297896984324
0.48,0.52,0.0,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.49389240352149755
0.5,0.0,0.5,0.2415,3.04125,4.0,0.7309226487941112,0.1312420508928072,0.7845323633055408,0.40167405079744484
0.5,0.02,0.48,0.2415,3.03375,4.0,0.7308561691266328,0.1316485147287514,0.7849842581231713,0.39918145976014363
0.5,0.04,0.46,0.241,3.02625,4.0,0.7307912403281915,0.1319746000305676,0.7854719267695083,0.3967471430344056
0.5,0.06,0.44,0.2419368114979096,3.017254030944409,4.0,0.7307191978466492,0.1326260151826954,0.7859915704334176,0.3940457827004455
0.5,0.08,0.42,0.243,3.0075,4.0,0.7306471267909891,0.1333486915700815,0.7865708425472512,0.3913434916387826
0.5,0.1,0.4,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.3890573374842328
0.5,0.12,0.38,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.3890595796500285
0.5,0.14,0.36,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.3890618218158242
0.5,0.16,0.34,0.237,3.2325,6.0,0.7305031113514454,0.1356615063251286,0.7897377594361124,0.3859528771221909
0.5,0.18,0.32,0.229,3.21,6.0,0.7304572620976749,0.1346907102348997,0.7908072833835759,0.38423477425734753
0.5,0.2,0.3,0.234,3.02625,4.0,0.7308611537884968,0.1308988055292073,0.7860334397580798,0.39939151333850664
0.5,0.22,0.28,0.231,3.07125,4.0,0.7313240995576734,0.1280730491055124,0.7836029324053123,0.4167713613945699
0.5,0.24,0.26,0.2295,3.1125,4.0,0.731787625827068,0.125752835087195,0.7815206677043551,0.43417422014690527
0.5,0.26,0.24,0.2285,3.15,4.0,0.7322491163930408,0.1237655534773718,0.7798137113241975,0.45150170432352604
0.5,0.28,0.22,0.226,3.18,4.0,0.7327025704719634,0.1220207376679257,0.778779901645863,0.4685287281985496
0.5,0.3,0.2,0.1865,3.6975,10.0,0.7327046347810902,0.1189943855906371,0.8089659855269832,0.4686482693347265
0.5,0.32,0.18,0.1845,3.70875,10.0,0.733292071222793,0.1181998664425462,0.8092799089261077,0.49070026560477703
0.5,0.34,0.16,0.244,4.5,8.0,0.7334028130206782,0.1158978283474899,0.8141853861934256,0.4948592000765566
0.5,0.36,0.14,0.2395,4.5,8.0,0.7335250163535056,0.1142021311421849,0.8134681738783052,0.4996226819822958
0.5,0.38,0.12,0.235,4.5,8.0,0.7337313536592622,0.1125950343610847,0.8129358148092435,0.5071859282915996
0.5,0.4,0.1,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144702621607544
0.5,0.42,0.08,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144696867124088
0.5,0.44,0.06,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144691112640631
0.5,0.46,0.04,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144685358157175
0.5,0.48,0.02,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144679603673717
0.5,0.5,0.0,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5144673849190261
0.52,0.0,0.48,0.242,3.02625,4.0,0.7307935599512463,0.1321419449608349,0.7854225229914873,0.41269914644892997
0.52,0.02,0.46,0.241,3.01875,4.0,0.7307296777773507,0.1323867921260079,0.7859453772532915,0.4102082305202159
0.52,0.04,0.44,0.245,3.0075,4.0,0.7306652944991737,0.1337011550297881,0.7864992398279255,0.407697890185371
0.52,0.06,0.42,0.2425,3.0,4.0,0.7305883263811794,0.1336822447030609,0.7870891343284498,0.4046959262938743
0.52,0.08,0.4,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.4046130707366466
0.52,0.1,0.38,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.4046153129024423
0.52,0.12,0.36,0.237,3.24,6.0,0.730559325306491,0.135321008864188,0.7895135401663043,0.4035763418798397
0.52,0.14,0.34,0.239,3.21375,6.0,0.7303746201391389,0.1370632388593969,0.7903207235674483,0.39680729623769634
0.52,0.16,0.32,0.2375,3.19125,6.0,0.7302246820055083,0.1377122082708228,0.7911070540866777,0.39051617144504114
0.52,0.18,0.3,0.2295,3.18375,6.0,0.7302847166497825,0.1360467393902484,0.7917624031413102,0.39286292271986434
0.52,0.2,0.28,0.2345,3.00375,4.0,0.7306834705449321,0.1322156478405355,0.7874832428909283,0.4085845152858884
0.52,0.22,0.26,0.232,3.0525,4.0,0.7311262884883836,0.1292006382800667,0.7846025918469696,0.42571559119323393
0.52,0.24,0.24,0.23,3.09375,4.0,0.7315743372463623,0.1267727586684354,0.7824545946747952,0.443210266745734
0.52,0.26,0.22,0.2275,3.1275,4.0,0.7320152514072901,0.1247504338089898,0.7809938780419682,0.46055553395995363
0.52,0.28,0.2,0.1935,3.68625,10.0,0.7313457527888373,0.1210923609334191,0.8082296074793235,0.4589658431836584
0.52,0.3,0.18,0.18,3.63,10.0,0.7323448022275897,0.1194276696726539,0.8091617487005823,0.47337060361166067
0.52,0.32,0.16,0.18,3.65625,10.0,0.7329222854458392,0.1186516848519839,0.8093088395402604,0.4958915066888091
0.52,0.34,0.14,0.248,4.5,8.0,0.7333675324737481,0.1174822613504495,0.8149858265272756,0.5132693927698233
0.52,0.36,0.12,0.2425,4.5,8.0,0.7334339920384404,0.1153225402497581,0.8139251857124836,0.5158588053210843
0.52,0.38,0.1,0.238,4.5,8.0,0.7335846130020496,0.1136567566870814,0.813270653973461,0.5217358901906654
0.52,0.4,0.08,0.2345,4.5,8.0,0.7337593276691436,0.1124217885887534,0.8128876589871123,0.5292199192833249
0.52,0.42,0.06,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5350440926615917
0.52,0.44,0.04,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5350435172132461
0.52,0.46,0.02,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5350429417649004
0.52,0.48,0.0,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5350423663165548
0.54,0.0,0.46,0.2415,3.01125,4.0,0.7306707666935186,0.132885099104493,0.786400770185792,0.4235917968634605
0.54,0.02,0.44,0.245,3.0,4.0,0.7306077258271062,0.1341205739336477,0.7869878193191987,0.42114341394633875
0.54,0.04,0.42,0.2413278286498449,3.0,4.0,0.7305861440784616,0.1334843997711829,0.7871540317460003,0.42016656181886686
0.54,0.06,0.4,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.4201688039890603
0.54,0.08,0.38,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.420171046154856
0.54,0.1,0.36,0.237,3.225,6.0,0.7304485834622146,0.1360044700698881,0.7899699660803293,0.4146017658037584
0.54,0.12,0.34,0.239,3.19875,6.0,0.7302753943355861,0.1377641984676031,0.7908257748303291,0.407615300382004
0.54,0.14,0.32,0.2375,3.17625,6.0,0.7301372426915148,0.1384283854118833,0.7916690788265935,0.40198402675858774
0.54,0.16,0.3,0.238,3.15,6.0,0.7300032096584181,0.1398410779597509,0.7927232529857859,0.39655311456378267
0.54,0.18,0.28,0.23,3.1575,6.0,0.7301362096326109,0.1374351309816717,0.792818647202379,0.4019475734189331
0.54,0.2,0.26,0.2265,3.2175,6.0,0.7305824172722512,0.1337632938140997,0.7907356570734513,0.42003942241494957
0.54,0.22,0.24,0.233,3.03375,4.0,0.7309430280851167,0.1303489479155078,0.7856594353569867,0.43465553535860757
0.54,0.24,0.22,0.232,3.07875,4.0,0.7313723903098704,0.1278147734764144,0.7830676300217789,0.45206487711034654
0.54,0.26,0.2,0.198,3.64125,10.0,0.729758754817318,0.1236261196968435,0.8075266293415054,0.4501085543822391
0.54,0.28,0.18,0.182,3.60375,10.0,0.7314311526860034,0.1206800488572123,0.808844101213294,0.4545666852145062
0.54,0.3,0.16,0.1805,3.61875,10.0,0.7320122391789994,0.1198794042752277,0.8090589198834091,0.4782938512486676
0.54,0.32,0.14,0.181,3.64875,10.0,0.7325805694290196,0.1190976234265904,0.8091498409793766,0.5010852406018959
0.54,0.34,0.12,0.1835,3.69375,10.0,0.7331351389396901,0.1183821652291461,0.8092332115341089,0.5235736127070646
0.54,0.36,0.1,0.246,4.5,8.0,0.733376384339931,0.1166808060729876,0.8145659846317177,0.5333569015124492
0.54,0.38,0.08,0.241,4.5,8.0,0.7334747679241761,0.1147573500888668,0.8136862330327115,0.5373413519553368
0.54,0.4,0.06,0.237,4.5,8.0,0.7336294761614426,0.1132985802999232,0.8131502097800851,0.5436108164604002
0.54,0.42,0.04,0.2335,4.5,8.0,0.7338182490191718,0.1120784330449294,0.8127977869982626,0.551262117386798
0.54,0.44,0.02,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5556179231624289
0.54,0.46,0.0,0.2396542739810095,4.5,6.0,0.7339261971828457,0.101578330709001,0.7911065346407476,0.5556173477140832
0.56,0.0,0.44,0.2413278286498449,3.0,4.0,0.7305861440784616,0.1334843997711829,0.7871540317460003,0.4357200528665817
0.56,0.02,0.42,0.2413278286498449,3.0,4.0,0.7305861440784616,0.1334843997711829,0.7871540317460003,0.4357222950608025
0.56,0.04,0.4,0.2413263843639705,3.0,4.0,0.7305861440737809,0.1334841589803253,0.7871541184497203,0.43572453724147414
0.56,0.06,0.38,0.2385,3.22875,6.0,0.7304783481957874,0.1362359259165767,0.7898466811638345,0.432126707683265
0.56,0.08,0.36,0.2375,3.21,6.0,0.7303445763489319,0.136831315968287,0.7904521821268797,0.42557775617244537
0.56,0.1,0.34,0.2395,3.18375,6.0,0.7301864393753164,0.1386126870357399,0.7913616131157148,0.4190822896986194
0.56,0.12,0.32,0.2375,3.16125,6.0,0.7300576609363413,0.1391548841749228,0.7922657962901485,0.41351964438044486
0.56,0.14,0.3,0.238,3.135,6.0,0.7299378882109543,0.1405859423839675,0.7933802229045348,0.408487157557085
0.56,0.16,0.28,0.238,3.10875,6.0,0.7298446233990254,0.1419151700180844,0.7946186646520323,0.4045696118142312
0.56,0.18,0.26,0.232,3.13875,6.0,0.7300102462981818,0.1388481212110472,0.7935114282053426,0.41153337823875186
0.56,0.2,0.24,0.228,3.19875,6.0,0.7304144876086237,0.1349827693738622,0.7912976093788767,0.4287111064066776
0.56,0.22,0.22,0.234,3.015,4.0,0.7307748658174145,0.1315182541902392,0.7867746330327242,0.44385406770085467
0.56,0.24,0.2,0.2055,3.61125,10.0,0.7282143523772358,0.1267357009414241,0.8069197446162606,0.44247620807568405
0.56,0.26,0.18,0.184,3.5775,10.0,0.7305420501582045,0.1219654343393352,0.8085855100075336,0.4342532108280083
0.56,0.28,0.16,0.183,3.59625,10.0,0.7311027908586852,0.1211436885789684,0.8087164339335505,0.4592824778482916
0.56,0.3,0.14,0.1815,3.61125,10.0,0.7316775295478319,0.1203352627474227,0.8089209554321708,0.48326196864859994
0.56,0.32,0.12,0.1805,3.63,10.0,0.7322572704583324,0.1195404928177627,0.8091053075904392,0.5062245150683128
0.56,0.34,0.1,0.184,3.6825,10.0,0.7328012458585134,0.1188178861864539,0.8090789066890401,0.5289229267117941
0.56,0.36,0.08,0.181,3.6825,10.0,0.7333261195953693,0.1181221433152369,0.8093983809909926,0.5509877861769397
0.56,0.38,0.06,0.2445,4.5,8.0,0.7333945741402493,0.1160918569353754,0.8142769026535212,0.5538641693575056
0.56,0.4,0.04,0.24,4.5,8.0,0.7335072220465632,0.1143861040341069,0.8135385606291656,0.5585967448142546
0.56,0.42,0.02,0.236,4.5,8.0,0.7336784019927979,0.1129446853737397,0.8130386317155488,0.5657913978741408
0.56,0.44,0.0,0.233,4.5,8.0,0.7338491871501052,0.111908313886575,0.8127560445888918,0.5739034195289395
0.58,0.0,0.42,0.2413278286498449,3.0,4.0,0.7305861440784616,0.1334843997711829,0.7871540317460003,0.45127802830273805
0.58,0.02,0.4,0.238,3.23625,6.0,0.7305321528507991,0.135758795658746,0.7896206932091333,0.4491691291047984
0.58,0.04,0.38,0.2375,3.2175,6.0,0.7303957107272094,0.1364833681230565,0.7902047637178485,0.44299507236766883
0.58,0.06,0.36,0.2375,3.195,6.0,0.7302477346167139,0.1375347624576751,0.7909718818953427,0.4365533566138882
0.58,0.08,0.34,0.2375,3.1725,6.0,0.7301165989529627,0.1386090376901437,0.7918149768348329,0.43084533066850417
0.58,0.1,0.32,0.238,3.14625,6.0,0.7299860825627079,0.140026301707784,0.7928840957214653,0.4251648038908967
0.58,0.12,0.3,0.239,3.12,6.0,0.7298826957285839,0.1416133835369241,0.7940438551253783,0.42066620814773437
0.58,0.14,0.28,0.2385,3.09375,6.0,0.7298037892749967,0.1428251166980003,0.7953583114465109,0.4172339850054243
0.58,0.16,0.26,0.2385,3.06375,6.0,0.7297505924185755,0.1444071528603953,0.7969898053314524,0.4149222376327477
0.58,0.18,0.24,0.233,3.1125,6.0,0.7298992545246995,0.1404215255704587,0.7947055603043032,0.4214476996879622
0.58,0.2,0.22,0.2285,3.17625,6.0,0.7302707540241723,0.1361697866852013,0.7921449319801611,0.4375710939053711
0.58,0.22,0.2,0.213,3.5625,10.0,0.7265183873816657,0.1306816764934578,0.8065195305008868,0.4374150085555892
0.58,0.24,0.18,0.188,3.56625,10.0,0.7296734320288649,0.123292413967993,0.8081582256244416,0.412432850251854
0.58,0.26,0.16,0.188,3.59625,10.0,0.7302934088210808,0.122347894025081,0.8081860707169329,0.43856644351278457
0.58,0.28,0.14,0.185,3.6,10.0,0.7308520123142292,0.1215004210962452,0.8085067024451554,0.4629100544826962
0.58,0.3,0.12,0.185,3.62625,10.0,0.7314110887818582,0.1207003791579335,0.8085978710829039,0.48724806423753414
0.58,0.32,0.1,0.185497559103317,3.655436318216032,10.0,0.7319576063123522,0.1199547533516047,0.8087134732814282,0.5110518919013654
0.58,0.34,0.08,0.1825,3.65625,10.0,0.7324841106134244,0.1192227141785107,0.8090341256560216,0.533983936575963
0.58,0.36,0.06,0.1805,3.66375,10.0,0.7329994012297644,0.1185465088456207,0.8093051024642586,0.556472727840434
0.58,0.38,0.04,0.2475,4.5,8.0,0.7333680814978051,0.1172801488335796,0.8148771410546262,0.5724849210486883
0.58,0.4,0.02,0.243,4.5,8.0,0.7334225265743805,0.115513174698112,0.8140095408442329,0.5748514138755942
0.58,0.42,0.0,0.239,4.5,8.0,0.733543849351472,0.1140192520826605,0.8134000692662849,0.580131441805026
0.6,0.0,0.4,0.237,3.225,6.0,0.7304485834622146,0.1360044700698881,0.7899699660803293,0.4606444050547895
0.6,0.02,0.38,0.2375,3.2025,6.0,0.7302952385482393,0.1371817756686916,0.7907078573435824,0.4537383729790189
0.6,0.04,0.36,0.2375,3.18,6.0,0.7301583775274932,0.1382483782349966,0.7915253491135816,0.44757527976536504
0.6,0.06,0.34,0.2375,3.1575,6.0,0.7300390282019719,0.1393381359004336,0.7924204831385304,0.44220141051990947
0.6,0.08,0.32,0.2405,3.13125,6.0,0.7299336871702631,0.1414609963686171,0.7934978388140327,0.43747003399813505
0.6,0.1,0.3,0.238,3.10875,6.0,0.7298446233990254,0.1419151700180844,0.7946186646520323,0.4334503339451304
0.6,0.12,0.28,0.2385,3.07875,6.0,0.7297722979381452,0.1436105784151234,0.7961543389107041,0.4301966012290379
0.6,0.14,0.26,0.2384906561260222,3.0476766490129763,6.0,0.7297385413987502,0.1452706586859109,0.7979301643465531,0.42868107739710604
0.6,0.16,0.24,0.2387515110413764,3.03997719490247,6.0,0.7297368123870966,0.145761204001019,0.7983827724662587,0.4286058771536173
0.6,0.18,0.22,0.2355,3.09375,6.0,0.7298166292684078,0.1420267904158381,0.7955058733040533,0.43219783946491774
0.6,0.2,0.2,0.2185,3.3825,8.0,0.729819209244312,0.1355025672442169,0.805898228829494,0.4325049736378596
0.6,0.22,0.18,0.203,3.61125,10.0,0.7285078690988782,0.1259777459693795,0.8070435361162873,0.3996250424569741
0.6,0.24,0.16,0.187,3.5475,10.0,0.7294467241466409,0.1236506093487969,0.8082892727814308,0.4155545972586202
0.6,0.26,0.14,0.1855,3.5625,10.0,0.7299885859689671,0.1228009613849943,0.8084264784711174,0.44214325090919804
0.6,0.28,0.12,0.1889829569248165,3.617274399123744,10.0,0.7305803172252612,0.1219484468818818,0.8081558738448198,0.46746685843168095
0.6,0.3,0.1,0.183,3.59625,10.0,0.7311027908586852,0.1211436885789684,0.8087164339335505,0.4920717634086711
0.6,0.32,0.08,0.183,3.6225,10.0,0.7316648843372938,0.1203406912438356,0.8087956670361609,0.5155264970399261
