method,b,R,P,U,dominated_by_pin_pareto,points,dominated_points,minimum_dominance_margin
pchip,4.04025,0.7682073431782809,0.08780071243465067,0.8384556073293792,True,,,
pchip,4.041,0.7682128087291663,0.08778404591901084,0.838457745079952,True,,,
pchip,4.04175,0.7682182692542749,0.08776738555713451,0.8384599206847227,True,,,
pchip,4.0425,0.7682237247408589,0.08775073135547533,0.83846213408525,True,,,
pchip,4.0432500000000005,0.768229175176171,0.08773408332048693,0.8384643852230922,True,,,
pchip,4.0440000000000005,0.7682346205474633,0.08771744145862298,0.838466674039808,True,,,
pchip,4.0447500000000005,0.7682400608419883,0.08770080577633711,0.8384690004769557,True,,,
pchip,4.0455000000000005,0.7682454960469987,0.08768417628008296,0.8384713644760939,True,,,
pchip,4.046250000000001,0.7682509261497463,0.08766755297631416,0.8384737659787812,True,,,
pchip,4.047,0.7682563511374843,0.08765093587148438,0.8384762049265759,True,,,
pchip,4.04775,0.7682617709974645,0.08763432497204725,0.8384786812610368,True,,,
pchip,4.0485,0.7682671857169397,0.0876177202844564,0.838481194923722,True,,,
pchip,4.04925,0.7682725952831624,0.08760112181516548,0.8384837458561902,True,,,
pchip,4.05,0.7682779996833843,0.08758452957062815,0.8384863339999999,True,,,
pchip,4.05075,0.7682833989048587,0.08756794355729802,0.8384889592967097,True,,,
pchip,4.0515,0.7682887929348374,0.08755136378162875,0.8384916216878779,True,,,
pchip,4.05225,0.7682941817605733,0.087534790250074,0.8384943211150633,True,,,
pchip,4.053,0.7682995653693184,0.0875182229690874,0.838497057519824,True,,,
pchip,4.05375,0.7683049437483255,0.08750166194512257,0.8384998308437187,True,,,
pchip,4.0545,0.7683103168848467,0.08748510718463319,0.838502641028306,True,,,
pchip,4.05525,0.7683156847661345,0.08746855869407287,0.8385054880151442,True,,,
pchip,4.056,0.7683210473794415,0.08745201647989527,0.838508371745792,True,,,
pchip,4.05675,0.7683264047120199,0.08743548054855403,0.8385112921618078,True,,,
pchip,4.0575,0.7683317567511223,0.0874189509065028,0.8385142492047499,True,,,
pchip,4.05825,0.7683371034840009,0.0874024275601952,0.8385172428161772,True,,,
pchip,4.059,0.7683424448979084,0.0873859105160849,0.838520272937648,True,,,
