a,b,N,S1-A,S1-B,S2-A,S2-B,S3-A,S3-B,max_model_regret,mean_model_regret
0.295,3.5125,10.0,1.4716489943930282,2.1525724323662585,1.6733167810566647,2.2996471182863236,1.928685220787018,2.5019380936732896,1.0460442290145748,0.7668847778894379
0.295,3.63125,2.0,1.9542084374753832,1.954288415776489,2.040699817598319,2.040777097845567,2.2727491401210935,2.272822726729817,0.9869609387886665,0.8515076103867855
0.295,3.63125,4.0,1.5955064292782608,1.595585064477812,1.6811078133220907,1.6811835031547138,1.909552196025167,1.9096245426521188,0.6282589305915441,0.49100992928070136
0.295,3.63125,6.0,1.4469756170023305,1.6596652918516375,1.5322404024072152,1.803033730462409,1.7591257049809157,1.9993212531045983,0.5494308411906601,0.4623103377638585
0.295,3.63125,8.0,1.4295718578528351,2.1036584038514383,1.6269243858424314,2.250576254758176,1.8856392190642237,2.451777426887341,0.9969733654864272,0.720274595838415
0.295,3.63125,10.0,1.515828078378434,2.196975552753818,1.7176758509199728,2.34462825759283,1.9730201395363243,2.5468588189631642,1.091025368321081,0.811414454153098
0.295,3.75,2.0,2.0496145905046346,2.0496947593881325,2.1367227448346924,2.136799934843215,2.3699734441654012,2.370047205090737,1.0823670918179178,0.9477254509334762
0.295,3.75,4.0,1.6544671461189817,1.654546012941192,1.7404200058862451,1.7404959946875538,1.9696316888749577,1.9697042475540985,0.687219647432265,0.5504608538061789
0.295,3.75,6.0,1.4856613496263975,1.7171882268894505,1.5711647076037094,1.8611960878752143,1.7985444385498526,2.0578291700042013,0.6075931986034655,0.5108473345538117
0.295,3.75,8.0,1.4855197633366168,2.1636829791863987,1.6859061900690504,2.311287110838925,1.9431142778722241,2.5127874697629604,1.057684221567176,0.7792996363067033
0.295,3.75,10.0,1.5741508191951317,2.2561980587027666,1.7763700880541424,2.4045577314816518,2.031945059248766,2.6070536620497977,1.150954842209903,0.8706292409177167
0.295,3.86875,2.0,2.1333975874445987,2.1334779471228633,2.2211577212090146,2.221235095335507,2.455568511467573,2.4556424675688944,1.166150088757882,1.0323298928204159
0.295,3.86875,4.0,1.704175608233385,1.7042547936877985,1.7904883063448573,1.7905645477602172,2.020367526617315,2.020440305448456,0.7369281095466683,0.600631852477679
0.295,3.86875,6.0,1.5174212149351785,1.7782103207681237,1.6031459071661311,1.9227341851577964,1.8309708120920851,2.1200213058753845,0.6691312958860476,0.5576672954614573
0.295,3.86875,8.0,1.5478896943214129,2.2288111629737473,1.749778050090303,2.376990862385882,2.006115500760216,2.5791415054545914,1.1233879731141332,0.8437044671266994
0.295,3.86875,10.0,1.6385680134733807,2.3221286227156317,1.8411939219612192,2.4710972564331137,2.0974238437965464,2.674202846474586,1.217494367161365,0.9363524219380871
0.295,3.9875,2.0,2.2017773804630982,2.201857920406325,2.290094540282652,2.290172142639344,2.5255628515927495,2.525636951608698,1.2345298817763815,1.1014336356278187
0.295,3.9875,4.0,1.7408552004105458,1.7409344281955685,1.8274676093396431,1.827544256123737,2.057903122217001,2.0579759626600067,0.7736077017238291,0.6376967676200912
0.295,3.9875,6.0,1.5383783983021613,1.834620245990184,1.624360626563098,1.979472458341487,1.8525604100265944,2.1776315767925283,0.7258695690697383,0.596753957131683
0.295,3.9875,8.0,1.60821008162036,2.2909316277160103,1.810460790294916,2.4395119454303806,2.0669463238369294,2.64254873737547,1.1859090561586318,0.9053515888413518
0.295,3.9875,10.0,1.7011699606617507,2.3866559172949384,1.9042426768019967,2.5360712684785485,2.161315335558513,2.740040288311912,1.2824683792067997,1.0004992456469508
0.295,4.10625,2.0,2.2510941902856008,2.251174725953675,2.3397766056395177,2.3398543125532516,2.576048487817008,2.5761225319150984,1.283846691598884,1.1512618134896995
0.295,4.10625,4.0,1.7606276598210007,1.7607070348494913,1.847520438184893,1.8475972840523753,2.078352592953327,2.078425156945884,0.793380161134284,0.6577883655968361
0.295,4.10625,6.0,1.5446261684849603,1.8783066750581578,1.6308976985070973,2.023271476565298,1.8604904741383292,2.222393898830014,0.7696685872935494,0.6222477363929836
0.295,4.10625,8.0,1.657635724550069,2.3419330459157153,1.8601764460533645,2.490674796003752,2.1170124916005815,2.694743081599979,1.2370719067320033,0.955945935416251
0.295,4.10625,10.0,1.7543165874947917,2.4416686149432154,1.9578116484110906,2.591304203649289,2.2157633791433655,2.7962999036361538,1.3377013143775403,1.0551107273419917
0.295,4.225,2.0,2.2774618899389982,2.2775424025667474,2.366394585040574,2.366472233744911,2.60332748149704,2.6034013978931685,1.3102143912522815,1.178016669575914
0.295,4.225,4.0,1.7595534954691006,1.7596329108541475,1.846725662335174,1.8468025545092117,2.0778128598354733,2.0778857729581413,0.7923059967823839,0.6569855471225489
0.295,4.225,6.0,1.5323878227323826,1.901158280474572,1.618819719479587,2.0461407269202474,1.8519982952555625,2.246042188062221,0.7925378376484986,0.6283411766164363
0.295,4.225,8.0,1.6885232508871226,2.373704090075387,1.8915693000485305,2.522492487193631,2.14862405783445,2.7274584542024978,1.2688895979218822,0.987645277835944
0.295,4.225,10.0,1.790493117161571,2.4790553881629873,1.9944851268092287,2.6287536670807166,2.2528300495252838,2.834715608521695,1.3751507778089678,1.0923054973392545
0.295,4.34375,2.0,2.2768531418101494,2.276933482949152,2.3660782627427506,2.366156109017451,2.6033794366023577,2.6034532037167466,1.3096056431234326,1.1777256106021088
0.295,4.34375,4.0,1.7339069031604035,1.7339862293772739,1.82122076823027,1.8212976118945696,2.0522190257273603,2.052291859893642,0.7666594044736869,0.6314037375095939
0.295,4.34375,6.0,1.4978328992908083,1.8952791230508932,1.5847566886454236,2.0399708681170985,1.8229363942144199,2.2403314025135144,0.7863679788453497,0.6091012337677005
0.295,4.34375,8.0,1.693278800411475,2.3782172846948377,1.8969398616767208,2.526783660991159,2.1536477997814147,2.7324287712574074,1.2731807717194104,0.9924660342645099
0.295,4.34375,10.0,1.8020353759951402,2.4907556715175514,2.0066867997329365,2.6402797414501475,2.264831359019285,2.8470213190429137,1.3866768521783988,1.1041850489220033
0.295,4.4625,2.0,2.245521981118436,2.2456020134202843,2.3350392933403303,2.335116773507364,2.5721009448415506,2.572174397963944,1.2782744824317192,1.1465092384943256
0.295,4.4625,4.0,1.6800044560185985,1.6800835652883093,1.7673495437988247,1.7674261214145273,1.997616779038321,1.9976893761325343,0.7127569573318818,0.57727831141086
0.295,4.4625,6.0,1.4372892297407662,1.8529467023330892,1.525150033294237,1.9971905678623574,1.766359881693686,2.197179755959651,0.7435876785906086,0.5582693662763053
0.295,4.4625,8.0,1.6648784320279881,2.347600485162364,1.8682267034083144,2.496030879883119,2.1243664028720683,2.701590384764003,1.2424279906113702,0.9626988858153168
0.295,4.4625,10.0,1.7817083860797234,2.4688283561332254,1.9863501958457022,2.6182356052929854,2.2440793696149917,2.8250898425150317,1.3646327160212366,1.0829652970426173
